"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2023F","US","PEICD"," .62"," .68"," .72"," .8"," 1.39"," 1.68"," 1.85"," 2.12"," 2.27"," 2.85"," 3.78"," 4.41"," 4.67"," 4.72"," 4.69"," 4.47"," 3.67"," 3.55"," 3.39"," 3.31"," 3.66"," 3.54"," 3.47"," 3.5"," 3.53"," 3.42"," 3.94"," 3.95"," 3.39"," 3.71"," 5.12"," 5.45"," 4.87"," 6.05"," 7.19"," 9.14"," 10.1"," 10.6"," 13.27"," 9.46"," 10.52"," 12.32"," 10.91"," 10.94"," 11.05"," 7.75"," 6.81"," 7.89"," 8.78"," 7.92"," 6.6"," 9.7"," 12.5"," 9.82"
"2023F","US","PEICV"," 11081.4"," 12002.6"," 13121.1"," 15511.6"," 25668.9"," 27367"," 31821.1"," 37059.7"," 39933.7"," 52856"," 65452.8"," 74573.8"," 68138.6"," 65275.8"," 71293.4"," 66246.5"," 52599.2"," 52541.5"," 52369.1"," 54065.1"," 59992.9"," 57684.6"," 58753.7"," 59669.4"," 62062.9"," 61950.5"," 72704.7"," 74379.2"," 62355"," 67530.4"," 93104.4"," 92494.5"," 83929.6"," 101554.6"," 125626.2"," 151995.3"," 168076.1"," 173274.9"," 206920"," 128217.9"," 158890.7"," 186735.7"," 167347.3"," 171957.3"," 175017.3"," 121656.6"," 106633.5"," 125942.4"," 147437"," 132385.9"," 106091.8"," 162688.6"," 204147.7"," 160970.9"
"2023F","US","PEISB"," 17998549"," 17748596"," 18327300"," 19336423"," 18411966"," 16336087"," 17181063"," 17520762"," 17604141"," 18537525"," 17313548"," 16913691"," 14583193"," 13835923"," 15193727"," 14810058"," 14317508"," 14784556"," 15466309"," 16344833"," 16387262"," 16300477"," 16911552"," 17029258"," 17570602"," 18121330"," 18437799"," 18821176"," 18372294"," 18223407"," 18178531"," 16969537"," 17232011"," 16795245"," 17471827"," 16627714"," 16640152"," 16349793"," 15591637"," 13557849"," 15105267"," 15162516"," 15333179"," 15712636"," 15834583"," 15706391"," 15658424"," 15961790"," 16783490"," 16706125"," 16081314"," 16766320"," 16326144"," 16390297"
"2023F","US","PERCD"," 1.22"," 1.28"," 1.33"," 1.54"," 1.91"," 2.11"," 2.37"," 2.75"," 2.92"," 3.59"," 4.51"," 5.24"," 5.8"," 6.33"," 6.44"," 6.37"," 5.83"," 5.6"," 5.54"," 5.88"," 6.23"," 6.17"," 6.06"," 6.22"," 6.39"," 6.11"," 6.57"," 7.03"," 6.7"," 6.68"," 8.32"," 9.7"," 8.09"," 9.69"," 10.96"," 13.16"," 14.42"," 14.27"," 15.93"," 13.36"," 13.31"," 13.59"," 13.32"," 12.72"," 13.55"," 11.69"," 10.99"," 12.11"," 12.09"," 11.81"," 11.5"," 13.43"," 16.55"," 16.75"
"2023F","US","PERCV"," 9760.5"," 10344.5"," 11060.4"," 12318.9"," 14537.6"," 16194.2"," 19064.5"," 21465.4"," 22787.9"," 26468.7"," 30822.1"," 33708.6"," 37463.9"," 38897.7"," 41883.7"," 40951.5"," 36399.8"," 35320.5"," 37118"," 40314.9"," 38531.1"," 39176.4"," 39550.1"," 42331.7"," 42409.6"," 40351.9"," 46837.1"," 47497.5"," 41241.6"," 43516.4"," 57089.6"," 64083.3"," 53708.7"," 67408.7"," 73503.1"," 86792.9"," 84661.5"," 89649.5"," 104164.4"," 83723.7"," 82993.7"," 82477.3"," 70903.5"," 79352.9"," 88555.8"," 70437"," 61487.7"," 68464.1"," 77995.3"," 76911.1"," 68264.3"," 81140.4"," 105305.5"," 97783.2"
"2023F","US","PERSB"," 7988255"," 8109699"," 8337981"," 7986722"," 7629912"," 7675735"," 8035830"," 7793647"," 7803756"," 7374639"," 6839645"," 6436512"," 6463819"," 6146757"," 6502966"," 6425152"," 6245807"," 6309647"," 6703249"," 6854056"," 6189389"," 6346965"," 6529064"," 6802802"," 6637527"," 6602272"," 7126778"," 6757154"," 6160017"," 6512643"," 6859566"," 6605920"," 6641557"," 6958207"," 6704101"," 6595620"," 5869762"," 6281320"," 6538610"," 6268336"," 6234582"," 6070882"," 5321863"," 6240287"," 6537054"," 6025891"," 5595608"," 5651281"," 6451300"," 6513601"," 5937774"," 6040057"," 6364715"," 5837246"
"2023F","US","PESCB"," 59172860"," 60412777"," 63609752"," 66469877"," 64437245"," 62804695"," 66600260"," 69023951"," 70385109"," 71108666"," 68692726"," 67729979"," 64043353"," 63513175"," 66925140"," 67567620"," 67582165"," 69995622"," 73681676"," 75908168"," 75476055"," 75681028"," 77095764"," 78540942"," 80333941"," 82002375"," 84213064"," 84872427"," 85862427"," 87554873"," 90207005"," 88028845"," 89212022"," 89309795"," 91365648"," 91501414"," 90455692"," 92094181"," 89696639"," 84285766"," 87611708"," 85981050"," 83663530"," 85752565"," 86925318"," 86000226"," 85199269"," 84617094"," 87742147"," 86470740"," 78820886"," 83135335"," 84003955"," 82775429"
"2023F","US","PETCD"," 1.08"," 1.15"," 1.18"," 1.29"," 1.95"," 2.19"," 2.34"," 2.58"," 2.72"," 3.47"," 4.58"," 5.25"," 5.33"," 5.12"," 5.04"," 4.93"," 3.98"," 4.02"," 3.91"," 4.09"," 4.49"," 4.31"," 4.26"," 4.28"," 4.29"," 4.24"," 4.64"," 4.68"," 4.09"," 4.4"," 5.72"," 5.86"," 5.28"," 6.29"," 7.39"," 9.24"," 10.23"," 10.79"," 13.01"," 9.5"," 10.76"," 12.99"," 12.87"," 12.75"," 12.67"," 9.49"," 8.49"," 9.67"," 10.76"," 10.29"," 8.51"," 11.9"," 16.24"," 13.98"
"2023F","US","PETCV"," 63886.7"," 69326.9"," 74908.8"," 86072.1"," 125340.3"," 137719.3"," 156021.8"," 177989.6"," 191246.3"," 246995"," 314282.1"," 355720"," 341442.8"," 325456.5"," 337578.6"," 333080.3"," 269314.4"," 281123.7"," 288057.8"," 310548.3"," 338587.8"," 326424.7"," 328602.3"," 336059.5"," 344376.2"," 347819.6"," 390839.4"," 397065.2"," 351231.7"," 384901.9"," 516186.6"," 515430.7"," 470595"," 561750.1"," 674777.7"," 845859.2"," 924932.2"," 993626.7"," 1166831.6"," 800877.2"," 943135.9"," 1117106.4"," 1076395.2"," 1093283.1"," 1101188"," 816323.7"," 723729.5"," 818668.4"," 944153.2"," 889831.9"," 670597"," 989689.9"," 1364467.7"," 1157413.2"
"2023F","US","PETXD"," 1.31"," 1.39"," 1.43"," 1.58"," 2.32"," 2.65"," 2.85"," 3.16"," 3.32"," 4.3"," 5.84"," 6.77"," 6.9"," 6.66"," 6.54"," 6.5"," 5.22"," 5.31"," 5.22"," 5.51"," 6.19"," 6"," 5.9"," 5.95"," 5.99"," 5.96"," 6.54"," 6.59"," 5.81"," 6.31"," 8.29"," 8.48"," 7.71"," 9.17"," 10.86"," 13.69"," 15.4"," 16.37"," 19.84"," 14.42"," 16.47"," 20.07"," 20.05"," 19.42"," 19.07"," 14.09"," 12.49"," 14.12"," 15.69"," 14.91"," 12.46"," 16.91"," 23.03"," 20.23"
"2023F","US","PETXV"," 59530.1"," 63836"," 68357.8"," 78120.2"," 110782.5"," 121173.8"," 136943.4"," 154274.1"," 165121"," 215523.4"," 276255"," 311446.3"," 299088.8"," 282890.6"," 292892.5"," 289110.6"," 232298.1"," 242941.8"," 249505.3"," 269718.9"," 297961.3"," 287672.4"," 289939.4"," 295743"," 304025"," 308747.1"," 349187.5"," 354118.4"," 307921.2"," 340213.9"," 456133.4"," 450759.4"," 416366.2"," 497078"," 603077"," 749943.4"," 834858.1"," 892944"," 1048305.4"," 716073.6"," 848353.9"," 1024390.3"," 994241.5"," 1004186.9"," 1005387.7"," 739990.8"," 655236.7"," 748976.5"," 868537.9"," 824980"," 616638.4"," 897487"," 1237833.6"," 1080426.6"
"2023F","US","PHVHN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 239"," 368.3"," 491.2"," 560.6"," 613"," 766.3"," 935.6"," 1151.2"
"2023F","US","PQACD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25.74"," 29.57"," 22.61"," 23.08"," 24.69"," 14.71"," 14.37"," 19.04"," 20.34"," 17.04"," 15.84"," 24.68"," 24.47"," 19.52"
"2023F","US","PQACV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 117.7"," 136"," 102.2"," 140.6"," 188.1"," 147"," 169.9"," 236"," 256.6"," 212.8"," 136.9"," 240.9"," 272.6"," 229"
"2023F","US","PQCCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 21.62"," 25.3"," 19.5"," 19.7"," 21.3"," 12.66"," 12.04"," 15.78"," 17.22"," 13.48"," 12.58"," 19.83"," 21.08"," 16.89"
"2023F","US","PQCCV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 3027.1"," 3605.3"," 2643.1"," 2986.2"," 3417.7"," 1874.6"," 1806"," 2455.9"," 3029.4"," 2453.9"," 2529.9"," 4301.7"," 4249.6"," 3109.7"
"2023F","US","PQICD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 17.44"," 21.09"," 14.78"," 14.61"," 16.39"," 8.01"," 7.76"," 11.37"," 12.7"," 9.19"," 8.3"," 15.3"," 16.37"," 11.67"
"2023F","US","PQICV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 8899.5"," 11578.3"," 9912.4"," 10689.7"," 9058.3"," 4781.2"," 4419.1"," 5874.8"," 6867.8"," 4140.2"," 3701.6"," 6815.1"," 7283.4"," 4869.6"
"2023F","US","PQISB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 510290"," 549018"," 670892"," 731718"," 552740"," 597088"," 569787"," 516473"," 540573"," 450604"," 445824"," 445515"," 444855"," 417216"
"2023F","US","PQRCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25.65"," 28.25"," 25.91"," 25.3"," 30.05"," 22.75"," 21.56"," 25.15"," 25.93"," 22.72"," 20.59"," 26.81"," 29.39"," 27.25"
"2023F","US","PQRCV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 13589.5"," 13914.7"," 10250.7"," 11725.8"," 14707.7"," 10141.7"," 9267.8"," 10830.2"," 13134"," 12801.6"," 10189.1"," 12981.4"," 14820.9"," 12877.2"
"2023F","US","PQRFB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 9234"," 4959"," 5842"," 5032"," 8857"," 11546"," 9591"," 10259"," 9007"," 8362"," 7824"," 5477"," 6691"," 7813"
"2023F","US","PQSCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1184710"," 1188740"," 1206493"," 1352900"," 1210357"," 1200820"," 1161507"," 1115242"," 1235700"," 1208528"," 1150449"," 1156379"," 1161937"," 1085540"
"2023F","US","PQTCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 21.64"," 24.59"," 18.99"," 18.88"," 22.61"," 14.11"," 13.48"," 17.39"," 18.85"," 16.23"," 14.39"," 21.05"," 22.92"," 19.42"
"2023F","US","PQTCV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25633.8"," 29234.4"," 22908.4"," 25542.3"," 27371.9"," 16944.6"," 15662.8"," 19396.9"," 23287.8"," 19608.6"," 16557.6"," 24339.1"," 26626.5"," 21085.4"
"2023F","US","PQTXD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 21.64"," 24.59"," 18.99"," 18.88"," 22.61"," 14.11"," 13.48"," 17.39"," 18.85"," 16.23"," 14.39"," 21.05"," 22.92"," 19.42"
"2023F","US","PQTXV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25633.8"," 29234.4"," 22908.4"," 25542.3"," 27371.9"," 16944.6"," 15662.8"," 19396.9"," 23287.8"," 19608.6"," 16557.6"," 24339.1"," 26626.5"," 21085.4"
"2023F","US","REGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 116396"," 127070"," 132636"," 139873"," 155893"," 161800"," 170286"," 182541"," 199692"," 210803"," 222345"," 236481"," 261879"," 289202"," 309112"," 333960"
"2023F","US","RFACD"," .38"," .52"," .58"," .66"," 1.58"," 1.72"," 1.71"," 1.87"," 1.82"," 2.47"," 3.31"," 4.44"," 4.54"," 4.42"," 4.6"," 4.36"," 2.11"," 2.64"," 2.22"," 2.47"," 2.98"," 2.83"," 1.98"," 1.98"," 2.06"," 2.18"," 2.33"," 2.95"," 2.18"," 2.61"," 4.54"," 4.38"," 4.01"," 5.06"," 5.26"," 6.22"," 7.73"," 8.19"," 12.28"," 9.89"," 11.55"," 15.12"," 16.85"," 16.01"," 14.4"," 8.85"," 6.64"," 8.76"," 11.78"," 11.26"," 7.77"," 11.88"," 19.96"," 16.51"
"2023F","US","RFACV"," 291.2"," 361.6"," 375.3"," 483.3"," 1102.1"," 1225.9"," 1410.6"," 1702.9"," 1802"," 3027.7"," 4626.3"," 5411.1"," 4629.6"," 3632"," 3714.4"," 3422.1"," 1838.1"," 2373.1"," 2042.1"," 2398.9"," 3025.2"," 2905.2"," 2121.5"," 1782.8"," 1821"," 1987.6"," 1986.6"," 2096.5"," 1468.6"," 1737.1"," 4029.5"," 2562.1"," 2712.4"," 2887.2"," 3886.3"," 5208.3"," 7001.7"," 8134.9"," 11366.1"," 7818.8"," 10300"," 11737.3"," 11299.3"," 9306.4"," 6428.8"," 4103.2"," 4138.5"," 5821.4"," 7114.4"," 5955.6"," 3042.9"," 7306.8"," 12577.5"," 8637.1"
"2023F","US","RFCCD"," .45"," .61"," .65"," .78"," 1.89"," 1.91"," 1.87"," 2.2"," 2.06"," 3.01"," 4.12"," 5.12"," 4.67"," 4.51"," 4.94"," 4.5"," 2.71"," 3.1"," 2.53"," 2.92"," 3.41"," 2.61"," 2.68"," 2.75"," 2.9"," 3.14"," 3.75"," 3.27"," 2.38"," 2.69"," 4.49"," 4.06"," 4.08"," 5.3"," 5.26"," 7.48"," 8.69"," 9.71"," 13.18"," 9.9"," 12.9"," 17.34"," 18.4"," 17.41"," 15.79"," 8.86"," 6.8"," 8.94"," 11.63"," 11.4"," 8.85"," 13.11"," 21.39"," 19.4"
"2023F","US","RFCCV"," 323.2"," 409.1"," 421.9"," 519.2"," 1119.6"," 939.1"," 1062.4"," 1295.7"," 1097.8"," 1517.6"," 2325.3"," 2138.3"," 1861.7"," 939.3"," 1311.2"," 1024.6"," 785.7"," 813.8"," 666.5"," 666.2"," 784.6"," 553.8"," 506.3"," 474.8"," 497.9"," 444.9"," 515"," 363.2"," 202.6"," 197.4"," 411.2"," 283.8"," 325.6"," 588.6"," 643.9"," 866.3"," 653.7"," 731.6"," 935.6"," 705.3"," 795.5"," 931.9"," 577.5"," 425"," 125.3"," 35.2"," 30.2"," 34.2"," 36.1"," 26.6"," 20.7"," 41.5"," 69.3"," 52.2"
"2023F","US","RFEID"," .41"," .57"," .64"," .78"," 1.87"," 1.99"," 1.95"," 2.19"," 2.13"," 2.98"," 4.25"," 5.32"," 4.83"," 4.6"," 4.82"," 4.24"," 2.42"," 2.97"," 2.41"," 2.85"," 3.3"," 2.46"," 2.48"," 2.37"," 2.4"," 2.59"," 3.02"," 2.82"," 2.09"," 2.4"," 4.09"," 3.78"," 3.79"," 4.47"," 4.58"," 6.86"," 8.12"," 8.98"," 13.48"," 8.98"," 12.47"," 18.93"," 20.78"," 19.56"," 17.59"," 9.37"," 8.04"," 10.26"," 12.64"," 12.18"," 8.97"," 13.48"," 22.66"," 19.45"
"2023F","US","RFEIV"," 797"," 1299.8"," 1758.9"," 2507.8"," 5681.3"," 5842.1"," 6289"," 7925.6"," 7882.2"," 9243.6"," 10445.7"," 11032.3"," 7115.9"," 6619.8"," 5736.9"," 4231.5"," 3287.7"," 3439.1"," 3467.7"," 4367.9"," 3841.5"," 2672.1"," 2163.8"," 2275.3"," 2083.5"," 1465.4"," 1898.7"," 2014"," 2183.8"," 2303.9"," 3561.7"," 3791.8"," 2499.2"," 3883.8"," 4023.2"," 6009.7"," 2927.4"," 3562.4"," 3239.7"," 1625.7"," 1921.4"," 1761.3"," 1594.3"," 1510.2"," 1673.3"," 879.6"," 568.5"," 674.7"," 989.4"," 716.1"," 472.7"," 772.3"," 1714.2"," 1247.8"
"2023F","US","RFICD"," .46"," .62"," .6"," .73"," 1.82"," 1.91"," 1.9"," 2.15"," 2.12"," 2.76"," 3.69"," 4.48"," 4.46"," 4.38"," 4.73"," 4.24"," 2.47"," 2.86"," 2.34"," 2.75"," 3.1"," 2.44"," 2.46"," 2.41"," 2.5"," 2.75"," 3.25"," 3.03"," 2.25"," 2.62"," 4.22"," 3.85"," 3.87"," 4.83"," 4.95"," 6.98"," 8.16"," 9.26"," 12.97"," 9.25"," 11.94"," 16.02"," 17.48"," 17.4"," 16.41"," 9.87"," 7.39"," 9.81"," 11.17"," 11.12"," 8.23"," 12.41"," 19.62"," 17.41"
"2023F","US","RFICV"," 634.8"," 863"," 901.5"," 1156.5"," 2644.5"," 2367.4"," 2885.9"," 3456.5"," 2965.4"," 3866.6"," 4175.5"," 4086.2"," 4024.7"," 2907.6"," 3647.2"," 2814.9"," 1574.1"," 1436.2"," 1082.3"," 923.9"," 1069.6"," 652.9"," 793.1"," 916.1"," 893.5"," 778.2"," 912.6"," 732.4"," 425.3"," 447.1"," 867.2"," 628.7"," 619"," 965.6"," 1163.1"," 1867.1"," 1849.1"," 1699.9"," 2407.7"," 1134.3"," 1365"," 2086.1"," 1163.8"," 792.7"," 634"," 309.8"," 374.9"," 474.6"," 465.9"," 453"," 261.5"," 566.2"," 916.3"," 673.9"
"2023F","US","RFISB"," 1382428"," 1402447"," 1511266"," 1580671"," 1452170"," 1240020"," 1522173"," 1609269"," 1398663"," 1400371"," 1130731"," 911521"," 903270"," 663821"," 770317"," 663735"," 637763"," 501371"," 462076"," 335771"," 344520"," 267276"," 322813"," 380147"," 358066"," 282630"," 280423"," 241500"," 188794"," 170619"," 205456"," 163449"," 159841"," 200028"," 234888"," 267510"," 226580"," 183540"," 185609"," 122681"," 114284"," 130237"," 66590"," 45568"," 38625"," 31386"," 50715"," 48377"," 41722"," 40742"," 31764"," 45637"," 46701"," 38708"
"2023F","US","RFRFB"," 241515"," 216040"," 249921"," 276905"," 276119"," 269128"," 299783"," 327339"," 317185"," 254850"," 218454"," 169680"," 143293"," 127607"," 118284"," 83781"," 98637"," 80222"," 83623"," 73765"," 66925"," 66623"," 64102"," 65762"," 60858"," 54100"," 54810"," 49139"," 41048"," 36854"," 35182"," 39803"," 30266"," 20414"," 13819"," 13875"," 12687"," 11593"," 8739"," 7852"," 6161"," 4772"," 3395"," 2659"," 1955"," 2471"," 1697"," 1559"," 1616"," 157"," 207"," 201"," 270"," 283"
"2023F","US","RFSCB"," 4815044"," 5052749"," 5569622"," 6199818"," 5779620"," 5380195"," 6145322"," 6719929"," 6618840"," 6230549"," 5553175"," 4621203"," 3795575"," 3132856"," 3032754"," 2675207"," 3156250"," 2821254"," 3086754"," 3070156"," 2752926"," 2590414"," 2454036"," 2412963"," 2281596"," 1900598"," 1897310"," 1779089"," 1994676"," 1868094"," 2055415"," 1821646"," 1575164"," 1751439"," 1975910"," 2097243"," 1568047"," 1649194"," 1422968"," 1165432"," 1222005"," 1053369"," 845227"," 728349"," 588238"," 592619"," 748958"," 782581"," 727110"," 630976"," 478258"," 720962"," 755635"," 628549"
"2023F","US","RFTCD"," .42"," .58"," .62"," .75"," 1.82"," 1.93"," 1.9"," 2.14"," 2.08"," 2.83"," 3.88"," 4.91"," 4.65"," 4.5"," 4.75"," 4.3"," 2.37"," 2.86"," 2.35"," 2.72"," 3.17"," 2.62"," 2.28"," 2.26"," 2.32"," 2.46"," 2.8"," 2.93"," 2.15"," 2.51"," 4.32"," 3.99"," 3.91"," 4.75"," 4.92"," 6.65"," 7.93"," 8.57"," 12.61"," 9.68"," 11.77"," 15.68"," 17.31"," 16.52"," 15.06"," 8.99"," 6.83"," 8.95"," 11.84"," 11.33"," 7.94"," 12.05"," 20.22"," 16.88"
"2023F","US","RFTCV"," 2046.2"," 2933.5"," 3457.5"," 4666.8"," 10547.5"," 10374.5"," 11647.9"," 14380.7"," 13747.4"," 17655.6"," 21572.8"," 22667.8"," 17631.9"," 14098.7"," 14409.7"," 11493.2"," 7485.7"," 8062.1"," 7258.7"," 8356.8"," 8720.9"," 6784"," 5584.7"," 5448.9"," 5295.8"," 4676.1"," 5312.8"," 5206.1"," 4280.3"," 4685.6"," 8869.5"," 7266.5"," 6156.3"," 8325.2"," 9716.6"," 13951.4"," 12431.8"," 14128.9"," 17949.1"," 11284.1"," 14381.9"," 16516.7"," 14634.9"," 12034.1"," 8861.5"," 5327.7"," 5112"," 7004.9"," 8605.8"," 7151.4"," 3797.8"," 8686.9"," 15277.3"," 10611"
"2023F","US","RFTXD"," .44"," .59"," .61"," .73"," 1.77"," 1.86"," 1.84"," 2.08"," 2.01"," 2.68"," 3.6"," 4.57"," 4.53"," 4.42"," 4.71"," 4.33"," 2.34"," 2.78"," 2.3"," 2.6"," 3.07"," 2.73"," 2.16"," 2.18"," 2.27"," 2.41"," 2.69"," 3"," 2.21"," 2.62"," 4.48"," 4.24"," 3.99"," 5.04"," 5.19"," 6.51"," 7.87"," 8.44"," 12.44"," 9.81"," 11.67"," 15.37"," 16.97"," 16.16"," 14.58"," 8.92"," 6.7"," 8.83"," 11.74"," 11.25"," 7.81"," 11.93"," 19.95"," 16.59"
"2023F","US","RFTXV"," 1249.2"," 1633.7"," 1698.6"," 2159"," 4866.2"," 4532.3"," 5358.9"," 6455.1"," 5865.1"," 8411.9"," 11127.1"," 11635.5"," 10515.9"," 7478.9"," 8672.8"," 7261.6"," 4198"," 4623.1"," 3790.9"," 3988.9"," 4879.4"," 4111.9"," 3420.9"," 3173.6"," 3212.4"," 3210.7"," 3414.1"," 3192.1"," 2096.5"," 2381.7"," 5307.8"," 3474.6"," 3657.1"," 4441.4"," 5693.4"," 7941.7"," 9504.4"," 10566.5"," 14709.4"," 9658.4"," 12460.5"," 14755.4"," 13040.7"," 10524"," 7188.2"," 4448.2"," 4543.6"," 6330.2"," 7616.4"," 6435.2"," 3325.1"," 7914.5"," 13563.2"," 9363.2"
"2023F","US","SHCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 19.5"," 23.6"," 24.5"," 23.9"," 23.6"," 17.4"," 18.3"," 21.7"," 22.1"," 21.8"," 23.6"," 21.2"," 20.6"," 20.5"," 23.1"," 22.1"
"2023F","US","SNICD"," 1.96"," 2"," 2"," 2.08"," 2.6"," 3.12"," 3.12"," 3.12"," 3.12"," 5.04"," 10.48"," 10.72"," 10.72"," 10.72"," 11.13"," 10.87"," 10.73"," 10.73"," 10.84"," 10"," 9.71"," 9.51"," 9.55"," 9.47"," 9.57"," 9.84"," 10.5"," 10.46"," 9.02"," 9.93"," 12.69"," 12.1"," 11.4"," 13.16"," 15.67"," 19.14"," 21.73"," 23.79"," 27.78"," 20.2"," 24.1"," 30.44"," 31.33"," 30.47"," 29.27"," 21.53"," 19.21"," 21.57"," 23.98"," 23.01"," 19.18"," 26.41"," 34.51"," 30.91"
"2023F","US","SNICV"," 323"," 312.5"," 334.6"," 352"," 436.5"," 450.3"," 493.2"," 514.2"," 618.3"," 1011.6"," 2022.4"," 1520.6"," 1415.8"," 1663.6"," 2308.4"," 1732.8"," 1393.8"," 1553.9"," 1236.5"," 1072.7"," 1040.4"," 837"," 998.1"," 990"," 776"," 696.6"," 782.4"," 756.2"," 967.3"," 1443.6"," 1235.4"," 949.8"," 1167.6"," 1059.3"," 799.9"," 1196.7"," 1522"," 1856.1"," 2358"," 932.7"," 629.2"," 688.4"," 461"," 3047.4"," 3106.3"," 2137.4"," 1797.5"," 2164.3"," 2207.5"," 2200.1"," 1660.1"," 2145.2"," 3077.1"," 2758.1"
"2023F","US","SOGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 536"," 619"," 866"," 1524"," 3170"," 6623"," 10323"," 13663"," 21951"," 26967"," 31878"," 37468"," 48054"," 61550"," 72866"," 92008"
"2023F","US","SPCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 19.2"," 20"," 20.2"," 19"," 20.4"," 24.5"," 25.6"," 25.5"," 25"," 25.6"," 25.1"," 24.3"," 24.2"," 24.4"," 24.4"," 23.2"
"2023F","US","TEACD"," 2.31"," 2.37"," 2.38"," 2.57"," 3.7"," 4.02"," 4.21"," 4.47"," 4.59"," 6.19"," 8.61"," 9.84"," 9.43"," 8.45"," 8.27"," 8.27"," 6.24"," 6.61"," 6.6"," 7.22"," 8.33"," 8.04"," 7.96"," 7.94"," 7.95"," 8.12"," 8.78"," 8.74"," 7.51"," 8.29"," 10.77"," 10.26"," 9.69"," 11.24"," 13.47"," 16.92"," 19.2"," 20.83"," 25.62"," 17.9"," 21.54"," 27.54"," 28.39"," 27.73"," 26.72"," 19.16"," 16.71"," 18.91"," 21.74"," 20.83"," 17.43"," 23.37"," 32.62"," 28.52"
"2023F","US","TEACV"," 35379.4"," 37824.3"," 40217.9"," 45918"," 64476.1"," 70932.8"," 77879.8"," 86160.2"," 92127.9"," 122826.2"," 163679.9"," 185202.5"," 173967.6"," 157485.3"," 157721.5"," 161564.3"," 126410.9"," 138242.4"," 142814.8"," 157266.1"," 180790.1"," 172453.8"," 173214.1"," 174639.8"," 179567.6"," 187205.8"," 207734.6"," 209014.7"," 184202.1"," 208989.4"," 278028.2"," 262200"," 252725.3"," 294656.3"," 366324.7"," 467163.3"," 538110.6"," 584922.7"," 683533.6"," 463026.5"," 565175.6"," 711432.5"," 718941.8"," 712670.9"," 697160.5"," 507493.5"," 451617.9"," 514797.7"," 598139.3"," 572395.3"," 405484.8"," 604402.8"," 858815.8"," 761528.1"
"2023F","US","TECCD"," 1.97"," 2.15"," 2.32"," 2.55"," 3.4"," 4.06"," 4.38"," 5.12"," 5.49"," 6.27"," 7.83"," 9.47"," 10.34"," 10.91"," 11.12"," 11.63"," 11.2"," 10.96"," 10.81"," 11.25"," 11.87"," 12.05"," 12.15"," 12.55"," 12.72"," 12.62"," 12.76"," 13.03"," 13.05"," 12.84"," 13.9"," 15.54"," 14.66"," 15.61"," 16.55"," 18.59"," 20.63"," 20.74"," 22.28"," 20.67"," 20.92"," 21.18"," 21.01"," 20.64"," 21.43"," 20.73"," 20.18"," 20.86"," 20.68"," 20.4"," 20.15"," 22.17"," 25.56"," 25.63"
